Unnamed: 0,month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,remaining_lease_year,month_extract,year_extract,flat_type_room,flat_model_cat,storey_range_cat,town_cat,latitude,longitude
19656,2021-06,PUNGGOL,4 ROOM,315B,PUNGGOL WAY,16 TO 18,93.0,Premium Apartment,2017,95 years 04 months,578000.0,95.33333333333331,6,2021,4,4,5,17,1.40804245,103.8965461452622
19657,2021-06,PUNGGOL,4 ROOM,316D,PUNGGOL WAY,04 TO 06,93.0,Premium Apartment,2017,95 years 04 months,495000.0,95.33333333333331,6,2021,4,4,1,17,1.40876875,103.89681909997137
19658,2021-06,PUNGGOL,4 ROOM,260B,PUNGGOL WAY,01 TO 03,93.0,Model A,2016,94 years 01 month,455000.0,94.08333333333331,6,2021,4,3,0,17,1.4048612,103.896318527839
19659,2021-06,PUNGGOL,4 ROOM,315B,PUNGGOL WAY,13 TO 15,93.0,Premium Apartment,2017,95 years 04 months,550000.0,95.33333333333331,6,2021,4,4,4,17,1.40804245,103.8965461452622
19660,2021-06,PUNGGOL,4 ROOM,316D,PUNGGOL WAY,04 TO 06,93.0,Premium Apartment,2017,95 years 04 months,493000.0,95.33333333333331,6,2021,4,4,1,17,1.40876875,103.89681909997137
19661,2021-06,PUNGGOL,4 ROOM,316D,PUNGGOL WAY,13 TO 15,93.0,Premium Apartment,2017,95 years 04 months,558000.0,95.33333333333331,6,2021,4,4,4,17,1.40876875,103.89681909997137
19662,2021-06,PUNGGOL,4 ROOM,314B,PUNGGOL WAY,13 TO 15,93.0,Premium Apartment,2017,95 years 04 months,560000.0,95.33333333333331,6,2021,4,4,4,17,1.4079749,103.89759877592616
19663,2021-06,PUNGGOL,4 ROOM,314B,PUNGGOL WAY,01 TO 03,93.0,Premium Apartment,2017,95 years 04 months,483000.0,95.33333333333331,6,2021,4,4,0,17,1.4079749,103.89759877592616
19664,2021-06,PUNGGOL,4 ROOM,316D,PUNGGOL WAY,13 TO 15,93.0,Premium Apartment,2017,95 years 04 months,578000.0,95.33333333333331,6,2021,4,4,4,17,1.40876875,103.89681909997137
19665,2021-06,PUNGGOL,4 ROOM,316C,PUNGGOL WAY,07 TO 09,93.0,Premium Apartment,2017,95 years 04 months,540000.0,95.33333333333331,6,2021,4,4,2,17,1.40894515,103.89728150806452
19666,2021-06,PUNGGOL,4 ROOM,264A,PUNGGOL WAY,04 TO 06,92.0,Model A,2015,93 years 01 month,482000.0,93.08333333333331,6,2021,4,3,1,17,1.4012468,103.8964918
19667,2021-06,PUNGGOL,4 ROOM,217B,SUMANG WALK,16 TO 18,92.0,Model A,2017,95 years 02 months,520000.0,95.16666666666669,6,2021,4,3,5,17,1.4103672,103.89736
19668,2021-06,PUNGGOL,4 ROOM,217C,SUMANG WALK,07 TO 09,92.0,Model A,2017,95 years 02 months,538000.0,95.16666666666669,6,2021,4,3,2,17,1.4023268,103.89577065
19669,2021-06,PUNGGOL,4 ROOM,217B,SUMANG WALK,10 TO 12,92.0,Model A,2017,95 years 02 months,508000.0,95.16666666666669,6,2021,4,3,3,17,1.4103672,103.89736
19670,2021-06,PUNGGOL,4 ROOM,217A,SUMANG WALK,13 TO 15,92.0,Model A,2017,95 years 02 months,510000.0,95.16666666666669,6,2021,4,3,4,17,1.4029299,103.89503915244502
19671,2021-06,PUNGGOL,4 ROOM,256A,SUMANG WALK,07 TO 09,93.0,Model A,2016,94 years 07 months,495888.0,94.58333333333331,6,2021,4,3,2,17,1.40598685,103.89570929876886
19672,2021-06,PUNGGOL,4 ROOM,217B,SUMANG WALK,10 TO 12,92.0,Model A,2017,95 years 02 months,515000.0,95.16666666666669,6,2021,4,3,3,17,1.4103672,103.89736
19673,2021-06,PUNGGOL,4 ROOM,217C,SUMANG WALK,04 TO 06,92.0,Model A,2017,95 years 02 months,460000.0,95.16666666666669,6,2021,4,3,1,17,1.4023268,103.89577065
19674,2021-06,PUNGGOL,4 ROOM,217B,SUMANG WALK,07 TO 09,92.0,Model A,2017,95 years 02 months,475000.0,95.16666666666669,6,2021,4,3,2,17,1.4103672,103.89736
19675,2021-06,PUNGGOL,5 ROOM,662C,EDGEDALE PLAINS,04 TO 06,112.0,Premium Apartment,2017,95 years,616000.0,95.0,6,2021,5,4,1,17,1.4013739,103.9185738879364
19676,2021-06,PUNGGOL,5 ROOM,120A,EDGEDALE PLAINS,13 TO 15,112.0,Improved,2017,95 years,620000.0,95.0,6,2021,5,2,4,17,1.4025753,103.9162084
19677,2021-06,PUNGGOL,5 ROOM,669B,EDGEFIELD PLAINS,01 TO 03,113.0,Premium Apartment,2016,94 years 01 month,635000.0,94.08333333333331,6,2021,5,4,0,17,1.4048129500000002,103.9142489232469
19678,2021-06,PUNGGOL,5 ROOM,668A,EDGEFIELD PLAINS,04 TO 06,113.0,Premium Apartment,2016,94 years 01 month,650000.0,94.08333333333331,6,2021,5,4,1,17,1.4050196499999998,103.91271098933916
19679,2021-06,PUNGGOL,5 ROOM,670B,EDGEFIELD PLAINS,04 TO 06,113.0,Premium Apartment,2016,94 years,650000.0,94.0,6,2021,5,4,1,17,1.4053051,103.91336797387751
19680,2021-06,PUNGGOL,5 ROOM,669A,EDGEFIELD PLAINS,04 TO 06,112.0,Premium Apartment,2016,94 years 01 month,625000.0,94.08333333333331,6,2021,5,4,1,17,1.40486925,103.91400309180784
19681,2021-06,PUNGGOL,5 ROOM,676C,PUNGGOL DR,04 TO 06,113.0,Premium Apartment,2016,94 years 04 months,650000.0,94.33333333333331,6,2021,5,4,1,17,1.4053233500000002,103.91056760266945
19682,2021-06,PUNGGOL,5 ROOM,676C,PUNGGOL DR,04 TO 06,113.0,Premium Apartment,2016,94 years 04 months,672000.0,94.33333333333331,6,2021,5,4,1,17,1.4053233500000002,103.91056760266945
19683,2021-06,PUNGGOL,5 ROOM,678B,PUNGGOL DR,13 TO 15,113.0,Premium Apartment,2016,94 years 04 months,670000.0,94.33333333333331,6,2021,5,4,4,17,1.40584115,103.90917006990324
19684,2021-06,PUNGGOL,5 ROOM,663A,PUNGGOL DR,04 TO 06,110.0,Improved,2016,94 years 01 month,593000.0,94.08333333333331,6,2021,5,2,1,17,1.4003259,103.91687420357744
19685,2021-06,PUNGGOL,5 ROOM,676B,PUNGGOL DR,10 TO 12,113.0,Premium Apartment,2016,94 years 03 months,650000.0,94.25,6,2021,5,4,3,17,1.4049388,103.91040860702164
19686,2021-06,PUNGGOL,5 ROOM,666A,PUNGGOL DR,01 TO 03,113.0,Premium Apartment,2016,93 years 09 months,616000.0,93.75,6,2021,5,4,0,17,1.3980262,103.9187696
19687,2021-06,PUNGGOL,5 ROOM,677D,PUNGGOL DR,04 TO 06,113.0,Premium Apartment,2016,94 years 04 months,665000.0,94.33333333333331,6,2021,5,4,1,17,1.40592365,103.91041867615932
19688,2021-06,PUNGGOL,5 ROOM,679C,PUNGGOL DR,10 TO 12,113.0,Premium Apartment,2016,94 years 04 months,740000.0,94.33333333333331,6,2021,5,4,3,17,1.40642555,103.90883295944812
19689,2021-06,PUNGGOL,5 ROOM,676B,PUNGGOL DR,10 TO 12,113.0,Premium Apartment,2016,94 years 04 months,680000.0,94.33333333333331,6,2021,5,4,3,17,1.4049388,103.91040860702164
19690,2021-06,PUNGGOL,5 ROOM,677D,PUNGGOL DR,10 TO 12,113.0,Premium Apartment,2016,94 years 04 months,703000.0,94.33333333333331,6,2021,5,4,3,17,1.40592365,103.91041867615932
19691,2021-06,PUNGGOL,5 ROOM,663C,PUNGGOL DR,16 TO 18,110.0,Improved,2016,94 years 01 month,634000.0,94.08333333333331,6,2021,5,2,5,17,1.4000216,103.9172461
19692,2021-06,PUNGGOL,5 ROOM,676D,PUNGGOL DR,13 TO 15,113.0,Premium Apartment,2016,94 years 04 months,715000.0,94.33333333333331,6,2021,5,4,4,17,1.4056160000000002,103.91076743046412
19693,2021-06,PUNGGOL,5 ROOM,677D,PUNGGOL DR,07 TO 09,113.0,Premium Apartment,2016,94 years 04 months,680000.0,94.33333333333331,6,2021,5,4,2,17,1.40592365,103.91041867615932
19694,2021-06,PUNGGOL,5 ROOM,678C,PUNGGOL DR,10 TO 12,113.0,Premium Apartment,2016,94 years 04 months,710000.0,94.33333333333331,6,2021,5,4,3,17,1.40625155,103.9096243248707
19695,2021-06,PUNGGOL,5 ROOM,259A,PUNGGOL FIELD,04 TO 06,113.0,Improved,2016,94 years 01 month,550000.0,94.08333333333331,6,2021,5,2,1,17,1.4039087499999998,103.8956763292002
19696,2021-06,PUNGGOL,5 ROOM,259A,PUNGGOL FIELD,04 TO 06,113.0,Improved,2016,94 years 01 month,585000.0,94.08333333333331,6,2021,5,2,1,17,1.4039087499999998,103.8956763292002
19697,2021-06,PUNGGOL,5 ROOM,267A,PUNGGOL FIELD,13 TO 15,116.0,Premium Apartment,2013,90 years 08 months,698888.0,90.66666666666669,6,2021,5,4,4,17,1.4025016,103.899369
19698,2021-06,PUNGGOL,5 ROOM,258A,PUNGGOL FIELD,10 TO 12,113.0,Improved,2016,94 years 01 month,615000.0,94.08333333333331,6,2021,5,2,3,17,1.40383325,103.89609322590223
19699,2021-06,PUNGGOL,5 ROOM,258C,PUNGGOL FIELD,04 TO 06,113.0,Improved,2016,94 years 01 month,540000.0,94.08333333333331,6,2021,5,2,1,17,1.40417205,103.89612556090805
19700,2021-06,PUNGGOL,5 ROOM,259C,PUNGGOL FIELD,04 TO 06,113.0,Improved,2016,94 years 01 month,560000.0,94.08333333333331,6,2021,5,2,1,17,1.4044862,103.89569519226804
19701,2021-06,PUNGGOL,5 ROOM,259C,PUNGGOL FIELD,01 TO 03,113.0,Improved,2016,94 years 01 month,560000.0,94.08333333333331,6,2021,5,2,0,17,1.4044862,103.89569519226804
19702,2021-06,PUNGGOL,5 ROOM,274C,PUNGGOL PL,07 TO 09,114.0,Premium Apartment,2013,91 years 02 months,726888.0,91.16666666666669,6,2021,5,4,2,17,1.4033597,103.90206876758845
19703,2021-06,PUNGGOL,5 ROOM,273B,PUNGGOL PL,07 TO 09,114.0,Premium Apartment,2013,91 years 02 months,620000.0,91.16666666666669,6,2021,5,4,2,17,1.4020318,103.90169169862102
19704,2021-06,PUNGGOL,5 ROOM,213B,PUNGGOL WALK,10 TO 12,113.0,Improved,2015,92 years 11 months,595000.0,92.91666666666669,6,2021,5,2,3,17,1.40077825,103.898435254595
19705,2021-06,PUNGGOL,5 ROOM,308A,PUNGGOL WALK,04 TO 06,112.0,Premium Apartment,2016,93 years 10 months,700000.0,93.83333333333331,6,2021,5,4,1,17,1.4073674500000002,103.90035263927878
19706,2021-06,PUNGGOL,5 ROOM,310C,PUNGGOL WALK,13 TO 15,112.0,Premium Apartment,2016,94 years 01 month,620000.0,94.08333333333331,6,2021,5,4,4,17,1.40970185,103.89986120312894
19707,2021-06,PUNGGOL,5 ROOM,310B,PUNGGOL WALK,07 TO 09,112.0,Premium Apartment,2016,94 years 01 month,665000.0,94.08333333333331,6,2021,5,4,2,17,1.40947825,103.90057566673144
19708,2021-06,PUNGGOL,5 ROOM,310A,PUNGGOL WALK,07 TO 09,112.0,Premium Apartment,2016,94 years,700000.0,94.0,6,2021,5,4,2,17,1.4090714,103.9013588201766
19709,2021-06,PUNGGOL,5 ROOM,308B,PUNGGOL WALK,13 TO 15,112.0,Premium Apartment,2016,93 years 10 months,705000.0,93.83333333333331,6,2021,5,4,4,17,1.40770155,103.89981713215607
19710,2021-06,PUNGGOL,5 ROOM,316C,PUNGGOL WAY,04 TO 06,113.0,Premium Apartment,2017,95 years 04 months,720000.0,95.33333333333331,6,2021,5,4,1,17,1.40894515,103.89728150806452
19711,2021-06,PUNGGOL,5 ROOM,315A,PUNGGOL WAY,16 TO 18,113.0,Premium Apartment,2017,95 years 04 months,750000.0,95.33333333333331,6,2021,5,4,5,17,1.4082846999999998,103.89698744048916
19712,2021-06,PUNGGOL,5 ROOM,265D,PUNGGOL WAY,01 TO 03,112.0,Improved,2015,93 years 01 month,560000.0,93.08333333333331,6,2021,5,2,0,17,1.4048815,103.89840070153384
19713,2021-06,PUNGGOL,5 ROOM,266A,PUNGGOL WAY,13 TO 15,112.0,Improved,2015,93 years 01 month,645000.0,93.08333333333331,6,2021,5,2,4,17,1.405934,103.89804347624585
19714,2021-06,PUNGGOL,5 ROOM,217D,SUMANG WALK,01 TO 03,112.0,Improved,2017,95 years 02 months,585000.0,95.16666666666669,6,2021,5,2,0,17,1.4103672,103.89736
19715,2021-06,PUNGGOL,5 ROOM,217A,SUMANG WALK,04 TO 06,112.0,Improved,2017,95 years 02 months,572000.0,95.16666666666669,6,2021,5,2,1,17,1.4029299,103.89503915244502
19716,2021-06,PUNGGOL,5 ROOM,217A,SUMANG WALK,07 TO 09,112.0,Improved,2017,95 years 03 months,599888.0,95.25,6,2021,5,2,2,17,1.4029299,103.89503915244502
19717,2021-06,PUNGGOL,5 ROOM,217A,SUMANG WALK,04 TO 06,112.0,Improved,2017,95 years 02 months,590000.0,95.16666666666669,6,2021,5,2,1,17,1.4029299,103.89503915244502
19718,2021-06,PUNGGOL,5 ROOM,217C,SUMANG WALK,01 TO 03,112.0,Improved,2017,95 years 01 month,578000.0,95.08333333333331,6,2021,5,2,0,17,1.4023268,103.89577065
19719,2021-06,PUNGGOL,5 ROOM,217C,SUMANG WALK,13 TO 15,112.0,Improved,2017,95 years 02 months,618000.0,95.16666666666669,6,2021,5,2,4,17,1.4023268,103.89577065
19720,2021-06,QUEENSTOWN,2 ROOM,26,GHIM MOH LINK,04 TO 06,47.0,Model A,2013,90 years 11 months,338000.0,90.91666666666669,6,2021,2,3,1,18,1.30830945,103.78573955548268
19721,2021-06,QUEENSTOWN,3 ROOM,87,DAWSON RD,19 TO 21,65.0,Premium Apartment,2016,94 years 03 months,645000.0,94.25,6,2021,3,4,6,18,-36.9753817,174.8921086
19722,2021-06,QUEENSTOWN,3 ROOM,87,DAWSON RD,07 TO 09,65.0,Premium Apartment,2016,94 years 03 months,545000.0,94.25,6,2021,3,4,2,18,-36.9753817,174.8921086
19723,2021-06,QUEENSTOWN,3 ROOM,87,DAWSON RD,22 TO 24,65.0,Premium Apartment,2016,94 years 03 months,650000.0,94.25,6,2021,3,4,7,18,-36.9753817,174.8921086
19724,2021-06,QUEENSTOWN,3 ROOM,87,DAWSON RD,31 TO 33,65.0,Premium Apartment,2016,94 years 03 months,660000.0,94.25,6,2021,3,4,10,18,-36.9753817,174.8921086
19725,2021-06,QUEENSTOWN,3 ROOM,87,DAWSON RD,04 TO 06,65.0,Premium Apartment,2016,94 years 03 months,585000.0,94.25,6,2021,3,4,1,18,-36.9753817,174.8921086
19726,2021-06,QUEENSTOWN,3 ROOM,87,DAWSON RD,25 TO 27,65.0,Premium Apartment,2016,94 years 03 months,630000.0,94.25,6,2021,3,4,8,18,-36.9753817,174.8921086
19727,2021-06,QUEENSTOWN,3 ROOM,28B,DOVER CRES,37 TO 39,69.0,Model A,2012,89 years 10 months,540000.0,89.83333333333333,6,2021,3,3,12,18,1.3053821,103.78190340834242
19730,2021-06,QUEENSTOWN,4 ROOM,88,DAWSON RD,10 TO 12,83.0,Premium Apartment,2016,94 years 03 months,775000.0,94.25,6,2021,4,4,3,18,1.29587985,103.80946052594598
19731,2021-06,QUEENSTOWN,4 ROOM,88,DAWSON RD,46 TO 48,83.0,Premium Apartment,2016,94 years 03 months,840000.0,94.25,6,2021,4,4,15,18,1.29587985,103.80946052594598
19732,2021-06,QUEENSTOWN,4 ROOM,93,DAWSON RD,19 TO 21,83.0,Premium Apartment,2016,93 years 11 months,785000.0,93.91666666666669,6,2021,4,4,6,18,43.5500576,-80.2768515
19733,2021-06,QUEENSTOWN,4 ROOM,87,DAWSON RD,13 TO 15,83.0,Premium Apartment,2016,94 years 03 months,798000.0,94.25,6,2021,4,4,4,18,-36.9753817,174.8921086
19734,2021-06,QUEENSTOWN,4 ROOM,88,DAWSON RD,16 TO 18,83.0,Premium Apartment,2016,94 years 03 months,800000.0,94.25,6,2021,4,4,5,18,1.29587985,103.80946052594598
19735,2021-06,QUEENSTOWN,4 ROOM,88,DAWSON RD,31 TO 33,83.0,Premium Apartment,2016,94 years 03 months,835000.0,94.25,6,2021,4,4,10,18,1.29587985,103.80946052594598
19736,2021-06,QUEENSTOWN,4 ROOM,86,DAWSON RD,10 TO 12,87.0,Premium Apartment,2016,94 years 03 months,815000.0,94.25,6,2021,4,4,3,18,-27.5533812,153.0844993
19737,2021-06,QUEENSTOWN,4 ROOM,92,DAWSON RD,19 TO 21,87.0,Premium Apartment,2016,93 years 11 months,825000.0,93.91666666666669,6,2021,4,4,6,18,-27.5534354,153.0848598
19739,2021-06,QUEENSTOWN,4 ROOM,88,DAWSON RD,13 TO 15,83.0,Premium Apartment,2016,94 years 03 months,808000.0,94.25,6,2021,4,4,4,18,1.29587985,103.80946052594598
19741,2021-06,QUEENSTOWN,4 ROOM,88,DAWSON RD,04 TO 06,83.0,Premium Apartment,2016,94 years 03 months,763000.0,94.25,6,2021,4,4,1,18,1.29587985,103.80946052594598
19743,2021-06,QUEENSTOWN,4 ROOM,92,DAWSON RD,34 TO 36,83.0,Premium Apartment,2016,93 years 11 months,860000.0,93.91666666666669,6,2021,4,4,11,18,-27.5534354,153.0848598
19745,2021-06,QUEENSTOWN,4 ROOM,87,DAWSON RD,04 TO 06,87.0,Premium Apartment,2016,94 years 03 months,785000.0,94.25,6,2021,4,4,1,18,-36.9753817,174.8921086
19747,2021-06,QUEENSTOWN,4 ROOM,88,DAWSON RD,22 TO 24,83.0,Premium Apartment,2016,94 years 03 months,795000.0,94.25,6,2021,4,4,7,18,1.29587985,103.80946052594598
19748,2021-06,QUEENSTOWN,4 ROOM,89,DAWSON RD,25 TO 27,83.0,Premium Apartment,2016,93 years 11 months,815000.0,93.91666666666669,6,2021,4,4,8,18,43.5498433,-80.2796651
19749,2021-06,QUEENSTOWN,4 ROOM,86,DAWSON RD,25 TO 27,83.0,Premium Apartment,2016,94 years 03 months,805000.0,94.25,6,2021,4,4,8,18,-27.5533812,153.0844993
19750,2021-06,QUEENSTOWN,4 ROOM,87,DAWSON RD,07 TO 09,83.0,Premium Apartment,2016,94 years 03 months,680000.0,94.25,6,2021,4,4,2,18,-36.9753817,174.8921086
19751,2021-06,QUEENSTOWN,4 ROOM,88,DAWSON RD,16 TO 18,87.0,Premium Apartment,2016,94 years 02 months,735000.0,94.16666666666669,6,2021,4,4,5,18,1.29587985,103.80946052594598
19752,2021-06,QUEENSTOWN,4 ROOM,87,DAWSON RD,31 TO 33,87.0,Premium Apartment,2016,94 years 03 months,838888.0,94.25,6,2021,4,4,10,18,-36.9753817,174.8921086
19753,2021-06,QUEENSTOWN,4 ROOM,93,DAWSON RD,31 TO 33,83.0,Premium Apartment,2016,93 years 11 months,840000.0,93.91666666666669,6,2021,4,4,10,18,43.5500576,-80.2768515
19754,2021-06,QUEENSTOWN,4 ROOM,89,DAWSON RD,34 TO 36,83.0,Premium Apartment,2016,93 years 11 months,848000.0,93.91666666666669,6,2021,4,4,11,18,43.5498433,-80.2796651
19764,2021-06,SEMBAWANG,4 ROOM,592A,MONTREAL LINK,10 TO 12,93.0,Model A,2015,92 years 11 months,445000.0,92.91666666666669,6,2021,4,3,3,19,1.45090595,103.82724259271592
